Memory Length,500,
Trigger Level,0.00V  ,
Source,CH1,
Vertical Position,0,
Vertical Offset,0,
Time Base,100us,
Volts,2V,
Probe,X 1,
Coupling,DC,
Horizontal View,Main,
Waveform Last Dot Address,500,
Horizontal,0.000 s ,
Time,24-May-24 12:14,
Sampling Period,4.000us,
Sampling Mode,Equivalent Time,
Waveform Data,
-6,
-9,
-12,
-14,
-16,
-16,
-14,
-13,
-10,
-6,
-1,
3,
7,
10,
12,
14,
16,
16,
15,
13,
10,
6,
2,
-2,
-5,
-9,
-12,
-14,
-15,
-16,
-15,
-13,
-10,
-7,
-2,
3,
6,
10,
12,
15,
15,
16,
15,
13,
10,
7,
2,
-2,
-5,
-9,
-12,
-14,
-17,
-15,
-15,
-14,
-11,
-7,
-1,
2,
6,
9,
12,
14,
15,
16,
16,
13,
11,
7,
3,
-2,
-5,
-9,
-12,
-14,
-15,
-15,
-15,
-13,
-11,
-6,
-3,
2,
4,
9,
12,
14,
15,
16,
15,
14,
11,
7,
3,
-1,
-5,
-8,
-12,
-13,
-15,
-16,
-15,
-14,
-12,
-7,
-4,
1,
5,
8,
11,
14,
16,
16,
16,
14,
11,
8,
3,
-1,
-5,
-8,
-11,
-14,
-15,
-16,
-16,
-14,
-11,
-7,
-3,
1,
4,
8,
11,
14,
15,
16,
16,
14,
12,
8,
4,
1,
-5,
-8,
-12,
-14,
-15,
-17,
-16,
-14,
-12,
-8,
-4,
0,
4,
7,
10,
13,
15,
16,
15,
14,
11,
8,
4,
0,
-3,
-7,
-11,
-13,
-15,
-16,
-16,
-14,
-12,
-7,
-4,
0,
4,
7,
11,
13,
15,
16,
15,
15,
13,
9,
5,
0,
-3,
-8,
-10,
-14,
-15,
-16,
-16,
-15,
-12,
-10,
-5,
-1,
3,
7,
10,
13,
14,
16,
16,
15,
13,
9,
4,
1,
-4,
-6,
-11,
-13,
-15,
-16,
-16,
-14,
-12,
-10,
-5,
-1,
3,
7,
10,
13,
14,
15,
16,
15,
13,
9,
5,
1,
-3,
-7,
-9,
-13,
-14,
-16,
-16,
-15,
-13,
-9,
-5,
-2,
3,
6,
10,
13,
15,
16,
16,
15,
13,
9,
6,
2,
-2,
-6,
-10,
-13,
-15,
-17,
-17,
-15,
-14,
-10,
-6,
-1,
2,
6,
10,
12,
15,
15,
15,
15,
13,
9,
6,
2,
-2,
-6,
-10,
-12,
-15,
-16,
-16,
-15,
-13,
-11,
-6,
-2,
2,
6,
9,
12,
15,
15,
15,
15,
13,
10,
6,
2,
-2,
-6,
-8,
-12,
-14,
-16,
-17,
-15,
-14,
-10,
-6,
-3,
1,
6,
9,
12,
14,
15,
16,
16,
13,
10,
6,
2,
-2,
-6,
-8,
-12,
-14,
-16,
-17,
-15,
-14,
-10,
-7,
-3,
1,
6,
8,
11,
14,
15,
15,
15,
13,
10,
7,
2,
-1,
-5,
-8,
-12,
-14,
-16,
-16,
-15,
-15,
-11,
-8,
-4,
0,
5,
7,
11,
14,
15,
16,
16,
14,
11,
7,
2,
-1,
-5,
-9,
-12,
-14,
-16,
-16,
-16,
-15,
-12,
-8,
-4,
0,
4,
7,
11,
13,
14,
16,
15,
14,
12,
7,
3,
-1,
-5,
-9,
-12,
-14,
-16,
-17,
-17,
-14,
-11,
-8,
-5,
1,
4,
7,
10,
12,
15,
16,
16,
14,
11,
8,
3,
1,
-4,
-7,
-12,
-14,
-16,
-16,
-16,
-15,
-12,
-8,
-5,
-1,
3,
7,
10,
13,
15,
15,
15,
14,
11,
9,
3,
0,
-3,
-7,
-11,
-13,
-15,
-16,
-17,
-15,
-13,
-9,
-5,
-1,
3,
6,
10,
13,
14,
16,
16,
15,
12,
8,
5,
0,
-4,
-8,
-11,
-13,
-15,
-15,
-16,
-15,
-13,
-10,
-6,
-1,
3,
6,
10,
12,
14,
15,
16,
