Memory Length,500,
Trigger Level,0.00V  ,
Source,CH1,
Vertical Position,0,
Vertical Offset,0,
Time Base,100us,
Volts,2V,
Probe,X 1,
Coupling,DC,
Horizontal View,Main,
Waveform Last Dot Address,500,
Horizontal,0.000 s ,
Time,24-May-24 12:14,
Sampling Period,4.000us,
Sampling Mode,Equivalent Time,
Waveform Data,
20,
17,
14,
11,
7,
3,
-1,
-5,
-9,
-12,
-13,
-17,
-19,
-20,
-20,
-21,
-20,
-18,
-15,
-11,
-8,
-4,
1,
4,
7,
11,
14,
16,
18,
20,
21,
22,
21,
19,
17,
14,
11,
5,
1,
-2,
-5,
-10,
-14,
-15,
-17,
-19,
-21,
-22,
-21,
-19,
-18,
-14,
-11,
-6,
-3,
1,
5,
8,
12,
15,
16,
19,
20,
21,
22,
20,
18,
16,
12,
8,
5,
1,
-3,
-7,
-11,
-13,
-16,
-18,
-20,
-21,
-21,
-21,
-19,
-17,
-14,
-10,
-6,
-2,
2,
6,
9,
12,
15,
17,
19,
20,
21,
21,
19,
17,
15,
12,
7,
4,
-1,
-3,
-8,
-11,
-13,
-16,
-18,
-19,
-21,
-21,
-20,
-19,
-16,
-13,
-9,
-5,
-1,
4,
7,
10,
12,
15,
19,
19,
20,
22,
21,
18,
18,
15,
10,
6,
3,
-1,
-5,
-9,
-12,
-14,
-17,
-19,
-20,
-21,
-21,
-21,
-19,
-16,
-11,
-7,
-4,
0,
4,
7,
11,
13,
16,
18,
20,
20,
21,
21,
19,
16,
13,
9,
5,
2,
-2,
-6,
-10,
-12,
-15,
-17,
-18,
-20,
-21,
-21,
-20,
-18,
-15,
-11,
-7,
-4,
0,
4,
8,
11,
14,
17,
19,
20,
21,
21,
21,
18,
17,
12,
8,
4,
1,
-4,
-7,
-10,
-13,
-16,
-18,
-19,
-21,
-21,
-21,
-19,
-17,
-14,
-11,
-6,
-2,
2,
6,
9,
12,
14,
16,
19,
19,
21,
21,
19,
18,
15,
11,
6,
3,
-1,
-4,
-8,
-11,
-13,
-17,
-19,
-20,
-22,
-21,
-21,
-19,
-17,
-12,
-9,
-6,
-1,
2,
6,
10,
11,
15,
18,
19,
20,
21,
21,
20,
17,
13,
10,
6,
2,
-1,
-5,
-9,
-12,
-14,
-17,
-18,
-20,
-21,
-21,
-21,
-19,
-16,
-13,
-8,
-4,
0,
3,
7,
11,
13,
15,
18,
19,
20,
20,
21,
19,
16,
14,
9,
6,
2,
-2,
-6,
-9,
-13,
-15,
-18,
-19,
-21,
-21,
-21,
-20,
-18,
-16,
-12,
-7,
-4,
1,
4,
8,
11,
14,
16,
19,
19,
21,
21,
20,
19,
16,
12,
9,
4,
0,
-3,
-7,
-11,
-14,
-16,
-18,
-19,
-22,
-21,
-21,
-20,
-18,
-14,
-10,
-7,
-3,
1,
5,
9,
11,
14,
17,
19,
20,
20,
20,
19,
18,
15,
11,
7,
3,
0,
-4,
-7,
-11,
-14,
-16,
-19,
-20,
-21,
-22,
-21,
-20,
-17,
-13,
-10,
-6,
-2,
3,
6,
9,
12,
15,
17,
19,
20,
21,
21,
20,
18,
14,
11,
7,
3,
-2,
-5,
-8,
-12,
-15,
-17,
-20,
-21,
-21,
-22,
-20,
-20,
-16,
-12,
-9,
-5,
-1,
3,
7,
9,
13,
16,
18,
19,
21,
21,
20,
19,
17,
13,
11,
6,
1,
-2,
-5,
-9,
-12,
-15,
-17,
-20,
-21,
-22,
-22,
-20,
-18,
-15,
-12,
-7,
-4,
0,
4,
8,
12,
13,
16,
18,
20,
21,
21,
20,
18,
15,
12,
8,
4,
0,
-4,
-7,
-11,
-13,
-15,
-18,
-19,
-21,
-22,
-21,
-19,
-18,
-13,
-11,
-7,
-2,
2,
5,
8,
12,
14,
17,
19,
20,
21,
21,
20,
17,
15,
12,
8,
3,
-1,
-4,
-8,
