Memory Length,500,
Trigger Level,0.00V  ,
Source,CH1,
Vertical Position,0,
Vertical Offset,0,
Time Base,100us,
Volts,2V,
Probe,X 1,
Coupling,DC,
Horizontal View,Main,
Waveform Last Dot Address,500,
Horizontal,0.000 s ,
Time,24-May-24 12:15,
Sampling Period,4.000us,
Sampling Mode,Equivalent Time,
Waveform Data,
-9,
-5,
-2,
3,
7,
11,
13,
16,
17,
17,
16,
14,
11,
7,
3,
-1,
-6,
-8,
-12,
-14,
-16,
-16,
-16,
-14,
-12,
-8,
-4,
1,
4,
7,
10,
13,
15,
17,
16,
16,
14,
11,
7,
2,
-2,
-5,
-9,
-12,
-14,
-16,
-16,
-16,
-14,
-12,
-8,
-4,
1,
4,
7,
12,
14,
15,
16,
16,
16,
14,
10,
6,
3,
-3,
-6,
-10,
-12,
-15,
-16,
-17,
-16,
-14,
-12,
-7,
-4,
1,
4,
7,
10,
14,
15,
17,
16,
15,
13,
9,
6,
2,
-2,
-5,
-10,
-12,
-14,
-16,
-17,
-16,
-13,
-11,
-8,
-4,
1,
4,
7,
11,
14,
15,
17,
16,
15,
13,
9,
5,
1,
-2,
-7,
-10,
-13,
-15,
-16,
-17,
-16,
-14,
-11,
-9,
-3,
0,
5,
7,
11,
13,
16,
16,
15,
15,
12,
9,
5,
1,
-2,
-7,
-11,
-13,
-14,
-16,
-16,
-16,
-13,
-11,
-8,
-3,
2,
5,
8,
12,
14,
16,
16,
16,
15,
12,
8,
5,
1,
-3,
-8,
-11,
-13,
-16,
-16,
-16,
-16,
-14,
-12,
-7,
-3,
1,
5,
7,
11,
13,
16,
17,
15,
15,
11,
9,
5,
0,
-4,
-8,
-11,
-13,
-15,
-17,
-17,
-16,
-13,
-11,
-6,
-3,
1,
5,
9,
11,
14,
15,
16,
16,
15,
11,
8,
4,
0,
-4,
-8,
-11,
-14,
-15,
-16,
-17,
-16,
-13,
-10,
-6,
-2,
2,
5,
8,
11,
13,
16,
16,
16,
14,
12,
7,
4,
0,
-4,
-8,
-11,
-14,
-16,
-17,
-17,
-16,
-13,
-10,
-7,
-1,
2,
5,
8,
12,
13,
16,
17,
16,
15,
11,
8,
3,
-1,
-5,
-8,
-12,
-13,
-16,
-16,
-17,
-15,
-13,
-10,
-6,
-1,
2,
5,
9,
11,
15,
15,
16,
16,
14,
11,
6,
3,
-1,
-5,
-8,
-11,
-14,
-16,
-17,
-17,
-16,
-13,
-10,
-5,
-1,
3,
6,
9,
13,
14,
15,
16,
15,
14,
11,
7,
3,
-1,
-5,
-9,
-13,
-14,
-16,
-17,
-16,
-16,
-13,
-10,
-5,
-1,
2,
6,
10,
13,
15,
15,
16,
16,
14,
10,
7,
2,
-2,
-5,
-9,
-12,
-15,
-15,
-17,
-16,
-15,
-13,
-9,
-5,
0,
3,
6,
9,
13,
14,
16,
16,
15,
14,
11,
6,
2,
-2,
-6,
-9,
-12,
-15,
-16,
-17,
-16,
-15,
-12,
-9,
-4,
-1,
4,
7,
10,
11,
15,
15,
16,
15,
13,
10,
5,
1,
-2,
-6,
-9,
-12,
-14,
-16,
-17,
-17,
-15,
-12,
-9,
-4,
0,
3,
7,
10,
13,
15,
16,
16,
15,
13,
11,
5,
1,
-2,
-6,
-10,
-12,
-15,
-16,
-16,
-16,
-15,
-12,
-8,
-4,
0,
5,
7,
10,
13,
15,
16,
17,
15,
13,
9,
6,
1,
-2,
-7,
-10,
-13,
-14,
-17,
-17,
-16,
-14,
-11,
-8,
-3,
0,
5,
7,
11,
13,
15,
15,
16,
15,
12,
10,
5,
1,
-3,
-6,
-11,
-13,
-15,
-16,
-17,
-16,
-14,
-12,
-7,
-4,
1,
4,
8,
10,
14,
15,
16,
15,
14,
12,
8,
5,
1,
-3,
-7,
-10,
-13,
-15,
-16,
-16,
-16,
-14,
-11,
-7,
