Memory Length,500,
Trigger Level,0.00V  ,
Source,CH1,
Vertical Position,0,
Vertical Offset,0,
Time Base,100us,
Volts,2V,
Probe,X 1,
Coupling,DC,
Horizontal View,Main,
Waveform Last Dot Address,500,
Horizontal,0.000 s ,
Time,24-May-24 12:15,
Sampling Period,4.000us,
Sampling Mode,Equivalent Time,
Waveform Data,
-8,
-11,
-14,
-16,
-19,
-20,
-23,
-23,
-24,
-25,
-24,
-22,
-19,
-16,
-12,
-8,
-5,
0,
3,
7,
10,
13,
16,
18,
20,
22,
23,
25,
25,
23,
23,
20,
17,
14,
11,
6,
2,
-1,
-5,
-9,
-12,
-14,
-17,
-18,
-21,
-22,
-24,
-24,
-25,
-24,
-21,
-19,
-16,
-12,
-8,
-4,
0,
3,
6,
10,
14,
16,
18,
20,
21,
24,
25,
25,
24,
24,
21,
18,
14,
10,
6,
3,
-2,
-5,
-8,
-12,
-14,
-17,
-20,
-20,
-23,
-24,
-24,
-25,
-23,
-21,
-18,
-16,
-12,
-8,
-4,
-1,
3,
7,
10,
13,
15,
18,
19,
22,
24,
25,
26,
25,
23,
21,
17,
14,
11,
6,
2,
-2,
-6,
-9,
-11,
-13,
-17,
-19,
-21,
-23,
-24,
-24,
-25,
-24,
-22,
-18,
-16,
-12,
-7,
-4,
0,
3,
6,
10,
13,
15,
18,
20,
21,
24,
26,
26,
25,
22,
20,
17,
14,
9,
6,
1,
-2,
-5,
-9,
-12,
-15,
-17,
-19,
-21,
-22,
-24,
-25,
-25,
-23,
-21,
-18,
-15,
-12,
-8,
-4,
0,
3,
6,
10,
13,
16,
18,
20,
23,
23,
24,
26,
24,
22,
20,
17,
13,
9,
6,
2,
-2,
-5,
-9,
-12,
-14,
-17,
-19,
-21,
-23,
-24,
-25,
-25,
-24,
-21,
-19,
-16,
-13,
-7,
-4,
1,
3,
7,
10,
14,
16,
18,
20,
22,
23,
25,
25,
24,
22,
19,
16,
14,
9,
5,
1,
-2,
-5,
-10,
-13,
-15,
-17,
-20,
-22,
-24,
-25,
-25,
-25,
-24,
-22,
-18,
-15,
-12,
-8,
-4,
0,
4,
7,
11,
13,
15,
17,
20,
22,
23,
24,
24,
23,
22,
19,
17,
13,
9,
5,
2,
-2,
-6,
-9,
-12,
-15,
-18,
-20,
-21,
-24,
-24,
-24,
-25,
-23,
-21,
-18,
-15,
-12,
-7,
-3,
1,
4,
6,
10,
14,
16,
18,
21,
22,
23,
24,
25,
23,
22,
20,
16,
12,
9,
5,
1,
-2,
-6,
-10,
-13,
-16,
-17,
-19,
-21,
-24,
-24,
-24,
-24,
-24,
-21,
-18,
-15,
-11,
-6,
-4,
0,
3,
7,
11,
13,
16,
18,
19,
22,
23,
25,
25,
24,
21,
19,
16,
13,
9,
4,
0,
-2,
-7,
-10,
-13,
-15,
-18,
-20,
-22,
-23,
-25,
-24,
-24,
-22,
-21,
-18,
-14,
-11,
-6,
-3,
1,
3,
7,
11,
14,
17,
19,
21,
22,
24,
24,
25,
24,
22,
19,
16,
12,
8,
4,
0,
-4,
-6,
-10,
-13,
-15,
-18,
-20,
-21,
-23,
-25,
-25,
-24,
-24,
-21,
-18,
-14,
-11,
-6,
-3,
0,
5,
8,
11,
14,
16,
19,
20,
23,
24,
25,
25,
23,
22,
19,
15,
12,
8,
4,
0,
-3,
-7,
-10,
-13,
-15,
-19,
-20,
-22,
-24,
-24,
-25,
-25,
-23,
-20,
-18,
-14,
-10,
-7,
-2,
1,
5,
8,
11,
14,
16,
19,
21,
22,
25,
23,
25,
24,
21,
18,
15,
12,
7,
4,
0,
-3,
-7,
-11,
-13,
-16,
-18,
-20,
-23,
-24,
-25,
-25,
-24,
-23,
-20,
-18,
-14,
-10,
-6,
-2,
1,
4,
8,
11,
15,
17,
19,
21,
22,
25,
24,
25,
23,
21,
18,
