Memory Length,500,
Trigger Level,0.00V  ,
Source,CH1,
Vertical Position,0,
Vertical Offset,0,
Time Base,100us,
Volts,2V,
Probe,X 1,
Coupling,DC,
Horizontal View,Main,
Waveform Last Dot Address,500,
Horizontal,0.000 s ,
Time,24-May-24 12:14,
Sampling Period,4.000us,
Sampling Mode,Equivalent Time,
Waveform Data,
-28,
-30,
-31,
-32,
-32,
-33,
-31,
-30,
-29,
-25,
-23,
-20,
-17,
-13,
-9,
-6,
-4,
0,
3,
7,
9,
12,
14,
16,
19,
20,
22,
25,
27,
29,
30,
31,
32,
33,
33,
33,
31,
30,
27,
25,
20,
17,
14,
10,
7,
4,
0,
-2,
-6,
-8,
-12,
-13,
-16,
-18,
-20,
-22,
-24,
-25,
-27,
-29,
-31,
-31,
-32,
-32,
-33,
-32,
-30,
-28,
-25,
-21,
-19,
-15,
-12,
-9,
-6,
-2,
1,
4,
7,
10,
13,
14,
17,
19,
21,
23,
25,
28,
29,
30,
32,
32,
33,
32,
32,
31,
28,
26,
22,
19,
16,
12,
9,
5,
2,
-1,
-3,
-6,
-10,
-13,
-15,
-16,
-19,
-21,
-23,
-24,
-26,
-28,
-30,
-32,
-32,
-32,
-32,
-32,
-32,
-30,
-27,
-24,
-21,
-17,
-14,
-10,
-7,
-3,
-1,
4,
5,
9,
11,
13,
16,
18,
20,
21,
23,
26,
28,
29,
31,
32,
32,
32,
32,
31,
30,
28,
25,
21,
18,
15,
11,
7,
4,
0,
-2,
-5,
-8,
-11,
-13,
-16,
-17,
-20,
-22,
-23,
-25,
-26,
-29,
-30,
-31,
-33,
-33,
-33,
-32,
-30,
-29,
-26,
-22,
-19,
-16,
-13,
-9,
-5,
-3,
1,
4,
6,
10,
12,
14,
16,
18,
20,
22,
25,
26,
29,
30,
31,
32,
33,
32,
31,
31,
29,
25,
22,
20,
16,
13,
11,
6,
3,
0,
-3,
-6,
-10,
-11,
-14,
-16,
-18,
-20,
-23,
-23,
-26,
-28,
-30,
-31,
-31,
-33,
-32,
-32,
-31,
-29,
-27,
-25,
-21,
-19,
-15,
-12,
-8,
-5,
-1,
1,
4,
7,
10,
13,
15,
18,
19,
21,
24,
27,
27,
29,
30,
31,
32,
33,
33,
32,
30,
28,
25,
21,
18,
15,
12,
8,
5,
2,
-2,
-5,
-7,
-10,
-13,
-14,
-17,
-19,
-20,
-23,
-25,
-26,
-29,
-30,
-31,
-32,
-33,
-33,
-32,
-31,
-29,
-28,
-24,
-20,
-17,
-14,
-11,
-6,
-3,
-1,
3,
5,
9,
11,
14,
16,
18,
20,
21,
26,
27,
28,
30,
31,
32,
32,
32,
32,
30,
29,
27,
24,
21,
17,
14,
11,
6,
3,
1,
-3,
-6,
-9,
-11,
-15,
-16,
-18,
-19,
-22,
-24,
-26,
-28,
-29,
-31,
-32,
-33,
-33,
-33,
-32,
-30,
-28,
-25,
-23,
-18,
-16,
-12,
-8,
-5,
-2,
1,
4,
6,
10,
12,
15,
16,
19,
20,
23,
25,
27,
29,
30,
31,
31,
32,
32,
32,
31,
29,
26,
22,
19,
16,
13,
9,
5,
3,
0,
-4,
-7,
-10,
-12,
-14,
-17,
-18,
-21,
-22,
-25,
-27,
-28,
-30,
-31,
-32,
-33,
-33,
-32,
-31,
-30,
-26,
-23,
-21,
-17,
-14,
-11,
-7,
-4,
-1,
3,
5,
8,
11,
13,
16,
18,
20,
21,
24,
26,
29,
29,
30,
31,
32,
32,
32,
31,
30,
27,
24,
20,
18,
14,
11,
7,
5,
2,
-2,
-5,
-7,
-11,
-13,
-15,
-17,
-19,
-21,
-24,
-25,
-28,
-28,
-30,
-32,
-33,
-32,
-33,
-32,
-31,
-28,
-26,
-23,
-19,
-16,
-12,
-9,
-5,
-3,
0,
3,
6,
9,
11,
14,
16,
19,
20,
23,
24,
27,
28,
29,
